concept_id	term
1260354005	Frontotemporal dementia due to C9orf72 mutation (disorder)
1260355006	Frontotemporal dementia due to FUS mutation (disorder)
1260352009	Frontotemporal dementia due to TARDBP mutation (disorder)
1260353004	Frontotemporal dementia due to VCP mutation (disorder)
702393003	Frontotemporal dementia with gene located on 3p11 (disorder)
702429008	Frontotemporal dementia with parkinsonism-17 (disorder)
100901000000106	GDS level 4 - moderate cognitive decline
96041000000102	GDS level 4 - moderate cognitive decline
100911000000108	GDS level 5 - moderately severe cognitive decline
96051000000104	GDS level 5 - moderately severe cognitive decline
85701000000105	GDS level 6 - severe cognitive decline
100921000000102	GDS level 6 - severe cognitive decline
96061000000101	GDS level 7 - very severe cognitive decline
100931000000100	GDS level 7 - very severe cognitive decline
702426001	GRN-related frontotemporal dementia (disorder)
51928006	General paresis - neurosyphilis (disorder)
407632003	Global Deterioration Scale level 4 - moderate cognitive decline (finding)
407633008	Global Deterioration Scale level 5 - moderately severe cognitive decline (finding)
407634002	Global Deterioration Scale level 6 - severe cognitive decline (finding)
407635001	Global Deterioration Scale level 7 - very severe cognitive decline (finding)
138736007	H/O: dementia (situation)
2421000119107	Hallucinations co-occurrent and due to late onset dementia (disorder)
161465002	History of dementia (situation)
1186724002	HtrA serine peptidase 1-related autosomal dominant cerebral small vessel disease (disorder)
58756001	Huntington's chorea (disorder)
155006000	Huntington's disease (disorder)
715662009	Iatrogenic Jakob-Creutzfeldt disease (disorder)
703544004	Inclusion body myopathy with early-onset Paget disease and frontotemporal dementia (disorder)
32875003	Inhalant-induced persisting dementia (disorder)
1187126002	Integral membrane protein 2B related amyloidosis (disorder)
723123001	Ischemic vascular dementia (disorder)
792004	Jakob-Creutzfeldt disease (disorder)
230299004	Juvenile onset Huntington's disease (disorder)
16219201000119101	Late onset Alzheimer's dementia with behavioral disturbance (disorder)
230300007	Late onset Huntington's disease (disorder)
312991009	Late onset dementia due to Lewy body disease (disorder)
135811000119107	Lewy body dementia with behavioral disturbance (disorder)
230276003	Lewy body disease (disorder)
230277007	Lewy body disease (disorder)
230275004	Lewy body disease (disorder)
192808003	Lewy body disease (disorder)
1263555006	Logopenic non-amnestic Alzheimer disease (disorder)
230287006	Mixed cortical and subcortical vascular dementia (disorder)
192169006	Mixed cortical and subcortical vascular dementia (disorder)
79341000119107	Mixed dementia (disorder)
78511000000104	Multi-infarct dementia
41161000000104	Multi-infarct dementia
56267009	Multi-infarct dementia (disorder)
106021000119105	Multi-infarct dementia due to atherosclerosis (disorder)
10349009	Multi-infarct dementia with delirium (disorder)
25772007	Multi-infarct dementia with delusions (disorder)
14070001	Multi-infarct dementia with depression (disorder)
70936005	Multi-infarct dementia, uncomplicated (disorder)
230704000	Multi-infarct state (disorder)
154384001	Neurosyphilis (& [GPI] or [tabes dorsalis]) (disorder)
722600006	Non-amnestic Alzheimer disease (disorder)
230266001	Non-familial Alzheimer's disease of early onset (disorder)
230268000	Non-familial Alzheimer's disease of late onset (disorder)
420614009	Organic dementia with acquired immunodeficiency syndrome (disorder)
154851005	Other senile/presenile dementia (disorder)
286932008	Other senile/presenile dementia (disorder)
700911000000100	Other senile/presenile dementia (disorder)
186886002	Paresis: [general neurosyphilis & GPI] or [tabo] (disorder)
62239001	Parkinson-dementia complex of Guam (disorder)
715737004	Parkinsonism co-occurrent with dementia of Guadeloupe (disorder)
230289009	Patchy dementia (disorder)
13092008	Pick's disease (disorder)
230271008	Pick's disease with Pick bodies (disorder)
230272001	Pick's disease with Pick cells and no Pick bodies (disorder)
268793008	Post concussional syndrome (& [concussional] or [punch drunk]) (disorder)
154962006	Post concussional syndrome (& [concussional] or [punch drunk]) (disorder)
230282000	Post-traumatic dementia (disorder)
698687007	Post-traumatic dementia with behavioral change (disorder)
1089521000000106	Predominantly cortical dementia (disorder)
1089581000000107	Predominantly cortical dementia (disorder)
1089531000000108	Predominantly cortical vascular dementia (disorder)
154847008	Presenile dementia (disorder)
12348006	Presenile dementia (disorder)
191450005	Presenile dementia (disorder)
191456004	Presenile dementia NOS (disorder)
613591000000100	Presenile dementia NOS (disorder)
713488003	Presenile dementia co-occurrent with human immunodeficiency virus infection (disorder)
421023003	Presenile dementia with acquired immunodeficiency syndrome (disorder)
191452002	Presenile dementia with delirium (disorder)
31081000119101	Presenile dementia with delusions (disorder)
191455000	Presenile dementia with depression (disorder)
191454001	Presenile dementia with paranoia (disorder)
1089501000000102	Presenile dementia with psychosis (disorder)
22381000119105	Primary degenerative dementia (disorder)
416780008	Primary degenerative dementia of the Alzheimer type, presenile onset (disorder)
698955006	Primary degenerative dementia of the Alzheimer type, presenile onset in remission (disorder)
6475002	Primary degenerative dementia of the Alzheimer type, presenile onset, uncomplicated (disorder)
65096006	Primary degenerative dementia of the Alzheimer type, presenile onset, with delirium (disorder)
54502004	Primary degenerative dementia of the Alzheimer type, presenile onset, with delusions (disorder)
10532003	Primary degenerative dementia of the Alzheimer type, presenile onset, with depression (disorder)
416975007	Primary degenerative dementia of the Alzheimer type, senile onset (disorder)
698954005	Primary degenerative dementia of the Alzheimer type, senile onset in remission (disorder)
66108005	Primary degenerative dementia of the Alzheimer type, senile onset, uncomplicated (disorder)
4817008	Primary degenerative dementia of the Alzheimer type, senile onset, with delirium (disorder)
55009008	Primary degenerative dementia of the Alzheimer type, senile onset, with delusions (disorder)
26852004	Primary degenerative dementia of the Alzheimer type, senile onset, with depression (disorder)
774069007	Protein kinase cAMP-dependent type I regulatory subunit beta-related neurodegenerative dementia with intermediate filaments (disorder)
111480006	Psychoactive substance-induced organic dementia (disorder)
789011007	Psychological symptom due to dementia (finding)
230283005	Punch drunk syndrome (disorder)
723390000	Rapidly progressive dementia (disorder)
716667005	Right temporal atrophy variant frontotemporal dementia (disorder)
59651006	Sedative, hypnotic AND/OR anxiolytic-induced persisting dementia (disorder)
230288001	Semantic dementia (disorder)
15662003	Senile dementia (disorder)
191461002	Senile dementia with delirium (disorder)
154849006	Senile dementia with delirium (disorder)
371024007	Senile dementia with delusion (disorder)
191459006	Senile dementia with depression (disorder)
191457008	Senile dementia with depressive or paranoid features (disorder)
154848003	Senile dementia with depressive or paranoid features (disorder)
191460001	Senile dementia with depressive or paranoid features NOS (disorder)
613601000000106	Senile dementia with depressive or paranoid features NOS (disorder)
191458003	Senile dementia with paranoia (disorder)
371026009	Senile dementia with psychosis (disorder)
719787003	Shared care prescribing of drug for dementia (finding)
1038291000000106	Shared care prescribing of drugs for dementia 
1038281000000109	Shared care prescribing of drugs for dementia (finding)
720021000	Shared care prescribing protocol of drugs for dementia (regime/therapy)
922071000000105	Sporadic Creutzfeldt Jakob disease 
713060000	Sporadic Creutzfeldt-Jakob disease (disorder)
922061000000103	Sporadic Creutzfeldt-Jakob disease (disorder)
1177062005	Sporadic fatal insomnia (disorder)
762707000	Subcortical dementia (disorder)
90099008	Subcortical leukoencephalopathy (disorder)
230286002	Subcortical vascular dementia (disorder)
192168003	Subcortical vascular dementia (disorder)
266134000	Tabes dorsalis (disorder)
722978000	Toxic dementia (disorder)
79358009	Transmissible virus dementia (disorder)
51996004	Traumatic encephalopathy (disorder)
191463004	Uncomplicated arteriosclerotic dementia (disorder)
191451009	Uncomplicated presenile dementia (disorder)
191449005	Uncomplicated senile dementia (disorder)
154846004	Uncomplicated senile dementia (disorder)
268613002	Vascular dementia (disorder)
429998004	Vascular dementia (disorder)
154850006	Vascular dementia (disorder)
192165000	Vascular dementia (disorder)
698948009	Vascular dementia in remission (disorder)
192166004	Vascular dementia of acute onset (disorder)
230285003	Vascular dementia of acute onset (disorder)
288631000119104	Vascular dementia with behavioral disturbance (disorder)
16276361000119109	Vascular dementia without behavioral disturbance (disorder)
789062005	Wandering due to dementia (finding)
182747006	Westphal disease (disorder)
192180006	[X] Dementia: [unspecif] or [presenile NOS (including presenile psychosis NOS)] or [primary degenerative NOS] or [senile NOS (including senile psychosis NOS)] or [senile depressed or paranoid type] (disorder)
413681000000103	[X] Dementia: [unspecif] or [presenile NOS (including presenile psychosis NOS)] or [primary degenerative NOS] or [senile NOS (including senile psychosis NOS)] or [senile depressed or paranoid type] (disorder)
192163007	[X]Dementia in Alzheimer's dis, atypical or mixed type (disorder)
419261000000107	[X]Dementia in Alzheimer's dis, atypical or mixed type (disorder)
192160005	[X]Dementia in Alzheimer's disease (disorder)
443491000000105	[X]Dementia in Alzheimer's disease (disorder)
192164001	[X]Dementia in Alzheimer's disease, unspecified (disorder)
443541000000101	[X]Dementia in Alzheimer's disease, unspecified (disorder)
192175002	[X]Dementia in Creutzfeldt-Jakob disease (disorder)
414351000000102	[X]Dementia in Creutzfeldt-Jakob disease (disorder)
192177005	[X]Dementia in Parkinson's disease (disorder)
479161000000109	[X]Dementia in Parkinson's disease (disorder)
192174003	[X]Dementia in Pick's disease (disorder)
455381000000102	[X]Dementia in Pick's disease (disorder)
192167008	[X]Dementia: [multi-infarct] or [predominantly cortical] (disorder)
214031000000108	[X]Lewy body dementia
198681000000106	[X]Lewy body dementia (disorder)
194481000	[X]Other Alzheimer's disease (disorder)
443781000000102	[X]Other Alzheimer's disease (disorder)
192170007	[X]Other vascular dementia (disorder)
412631000000106	[X]Other vascular dementia (disorder)
268675002	[X]Unspecified dementia (disorder)
471341000000106	[X]Unspecified dementia (disorder)
192171006	[X]Vascular dementia, unspecified (disorder)
413281000000101	[X]Vascular dementia, unspecified (disorder)
